#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
1520530328581321472,-0.6565432640297305,0.5063281859161272,-2.531696590736518,0.8626813240083085,0.28272135996944964,9.367485988782777
1520530328586337280,-0.646270814365198,0.526545204754456,-2.535860812576591,0.8826646002196759,0.3128409503096795,9.388661807980208
1520530328591353088,-0.6345475033974047,0.5469273313254016,-2.5405669854300026,0.8560700889463252,0.336583756008972,9.392885790189656
1520530328596369152,-0.6231620920010886,0.5650148908716472,-2.5462830585860043,0.9369829011706473,0.3071257215711592,9.424252636859535
1520530328601384960,-0.6075866791691938,0.5815057480828263,-2.548288801448455,0.991814555366158,0.29101035814532467,9.4184737919247
1520530328606400768,-0.589257675436457,0.5936838964249429,-2.5491312587602453,1.0184861693005431,0.32513577021513695,9.446001651357731
1520530328611416576,-0.5686380233953885,0.5999030589712465,-2.547287658547661,0.9673276650375103,0.3026940216979008,9.473959751409597
1520530328616432384,-0.5488967271719228,0.599994573509481,-2.542994826784455,0.9803136839617536,0.2594524100489299,9.497478502901203
1520530328621448192,-0.5261568311291038,0.5996505054323841,-2.5321853858565153,1.0739694813336247,0.1863408831450991,9.49199713428524
1520530328626464256,-0.5010178130023333,0.6006237590531388,-2.51722619875474,1.0606220150466172,0.08142422179398015,9.500706335398732
1520530328631480064,-0.47494632787257823,0.6064189490958123,-2.501328424883492,1.0093197678149066,0.00805907902084737,9.537559174725859
1520530328636495872,-0.4478968441601074,0.6143566017666287,-2.4875206545529776,0.9689209529656021,-0.020503621255650112,9.4876014779224
1520530328641511424,-0.41962129689461,0.6222371155844432,-2.4763908940774892,0.891100539234635,-0.010573418992513878,9.514499441885025
1520530328646527232,-0.39163998475594863,0.6316421500316263,-2.4650643640566905,0.7979354086150903,0.0029179785236483347,9.510166578671479
1520530328651543040,-0.36396022758826435,0.6412477909702285,-2.4584926485168626,0.7004387871680097,0.021509279401907326,9.55734363151719
1520530328656559104,-0.33719224907787815,0.6524119729608329,-2.4527458403320943,0.6905174822400166,0.026909561492008453,9.58497324793212
1520530328661574912,-0.30851341895230805,0.6671314213220633,-2.443637635143651,0.7407350282787768,0.00224828377864391,9.55726636482132
1520530328666590720,-0.27802653056839205,0.6802000159824945,-2.4350874893599315,0.8006216884413255,-0.07473130544887281,9.603683253403815
1520530328671606528,-0.24890961332014067,0.6906568750245319,-2.4192225888955234,0.9069639733938961,-0.13281747183824125,9.65973877649473
1520530328676622336,-0.22042147261938674,0.7028871402285286,-2.399761112140347,0.8881216243147901,-0.19142255262645835,9.748072524095136
1520530328681638144,-0.19333574646346785,0.7109621119874091,-2.376633658023086,0.9319221119078074,-0.26941731249114315,9.80243213078353
1520530328686654208,-0.16306774134406313,0.7161467084920715,-2.349746079966955,0.9788715161989224,-0.3316402600437399,9.830417107682191
1520530328691670016,-0.13751760238756597,0.7220742576512333,-2.3231451298107992,0.9866567873125721,-0.3268784344590964,9.885942086200558
1520530328696685824,-0.11238463137890083,0.7239795476949463,-2.2932920309234857,1.0074498234852667,-0.3554365042091727,9.969905528138566
1520530328701701632,-0.08522205558558665,0.724321669048515,-2.260158613449665,1.005341229649418,-0.3464974436952384,10.043703152268897
1520530328706717440,-0.05735440764019678,0.7271223188717096,-2.2264025308483246,1.0230429736794275,-0.33386971879484023,10.106328254227158
1520530328711733248,-0.033893179217234656,0.7284162506762965,-2.1863682868938543,1.0797065177619416,-0.35864484283740233,10.189137364381711
1520530328716749312,-0.011876214051889888,0.7294715603848524,-2.1421729374163174,1.1529855304961303,-0.413731057124423,10.259102240576235
1520530328721765120,0.011363771254428816,0.7325918975501758,-2.095638203266708,1.1623942400398868,-0.4002167404082404,10.335933756450673
1520530328726780928,0.03276698810796178,0.7318094993194267,-2.0419085550748406,1.1419234373852827,-0.48695933550397075,10.461674954400182
1520530328731796736,0.049902836802538146,0.7320511024092115,-1.9851259691192216,1.145347243996681,-0.5473181845061492,10.541448334049564
1520530328736812544,0.06631929070457356,0.7316923543781306,-1.9215719124814585,1.1152840071874444,-0.574421867098049,10.650162791741751
1520530328741828352,0.08359913339640736,0.7333029341632135,-1.8562511501901677,1.091934379454223,-0.6359516286417636,10.70437015712879
1520530328746844416,0.09652786502713098,0.7344000109593058,-1.7927099433330878,1.0021642310003294,-0.72219615150072,10.726065360262405
1520530328751859968,0.10934463462615121,0.7377199127018865,-1.725806414818443,0.9784627313989295,-0.7857934285110946,10.789167808424372
1520530328756875776,0.12155467756221652,0.7444479572923643,-1.6617635341519896,0.957497268481973,-0.8377117993660722,10.815665428760383
1520530328761891584,0.13166577372518534,0.7494864791347463,-1.595775234335516,0.928159570442096,-0.9028768706915505,10.882351383156612
1520530328766907392,0.14086019107319137,0.7560742401765281,-1.528497643320154,0.937338672764327,-0.9522967425574269,10.948155266880967
1520530328771923200,0.1501958456464369,0.7634096251613406,-1.4615638076791253,0.9327287320246909,-1.0135912298635326,10.999948470162327
1520530328776939264,0.15888998451604885,0.7726191009963597,-1.3944532841519246,0.8657466619119875,-1.050668482360848,11.076412564218659
1520530328781955072,0.16459412531279774,0.7766174197791442,-1.32588733205865,0.824933547019965,-0.9939089748599355,11.103089053560696
1520530328786970880,0.17149719894514473,0.7812226271962498,-1.2559449373336518,0.8701894987745178,-0.8782546069697843,11.187269381830864
1520530328791986688,0.17591072377855888,0.7815932705178098,-1.1875630403469366,0.9201469866090266,-0.7524650912537814,11.271413552579608
1520530328797002496,0.17753516380774498,0.7808782473867351,-1.114089886330034,1.006725094295274,-0.7035543343960529,11.303730335223069
1520530328802018304,0.17684880754549256,0.7818921146532766,-1.0341952431913082,1.0892033186963397,-0.6466811676288655,11.344172892355198
1520530328807034368,0.1727779771845335,0.7743173113653168,-0.948820187614245,1.1404134050407704,-0.5707724229498865,11.366089277424575
1520530328812050176,0.16898239990762065,0.7638118813979177,-0.8594824418304065,1.1309740145545693,-0.50845538322351,11.42728864490846
1520530328817065984,0.1652689112305389,0.7497112453748502,-0.7680914958007985,1.1688257663380162,-0.4511582296214952,11.407493577948047
1520530328822081792,0.15664258390421992,0.7305192925232714,-0.6729224286403175,1.1729326964168654,-0.39729055334526087,11.448453902114254
1520530328827097600,0.1467215886778322,0.7078855970394866,-0.5770514977530639,1.1267684740079316,-0.33523175896014124,11.452441887400468
1520530328832113408,0.13514843314584343,0.6802372328583488,-0.4811975889259518,0.997749439409498,-0.3537449906437478,11.463804377048735
1520530328837129472,0.12381879851563733,0.6520038735905767,-0.3884505140814482,0.9086204181754656,-0.3625077353168271,11.491677403935249
1520530328842145280,0.11098283048930285,0.6235368116471036,-0.3011779712613173,0.8508340697204587,-0.40327215736864525,11.456194099193652
1520530328847161088,0.10040410220429284,0.5955421671191016,-0.21187280201797004,0.7640757272745289,-0.5055139283542756,11.429371807781068
1520530328852176896,0.08880051659778074,0.5720339069934183,-0.12799087998244546,0.6878627773397598,-0.5573654149523329,11.46323902654972
1520530328857192704,0.0774680108688421,0.5485738205940679,-0.04986613880868905,0.6898649813201712,-0.5834483325292444,11.394393381091241
1520530328862208512,0.06619353012977894,0.5278924787973853,0.02789548922007131,0.7002126159809009,-0.6118578278343615,11.322045219573427
1520530328867224320,0.05782410688111988,0.5088667968254397,0.10592631515326553,0.7171588376314547,-0.5765982873572846,11.199320522480074
1520530328872240128,0.050488591547348416,0.48820184357468166,0.18275088489374647,0.735897188920248,-0.5292755508687661,11.097973497579384
1520530328877255936,0.04367406550619385,0.4636895960971907,0.25653144064648953,0.6797517445235789,-0.4617735241215042,10.969887048363677
1520530328882271744,0.04047502646590142,0.43148050923002046,0.32963876480707255,0.6422057327681711,-0.40414859823372357,10.834555707161364
1520530328887287552,0.03616198690054185,0.39836299928090685,0.40030820325897615,0.641449561125613,-0.3300590737176199,10.772696351243772
1520530328892303360,0.03343330305060613,0.3639496748337295,0.4699525703214072,0.6514107663585605,-0.258785353026465,10.67476526996039
1520530328897319424,0.0295937441679152,0.3319674375021105,0.538077757935393,0.6506251334743248,-0.19723600966153418,10.609407383618027
1520530328902335232,0.026924654824768333,0.3016197569061208,0.6036140920655373,0.6659994379020359,-0.14768794785623104,10.59205595540409
1520530328907351040,0.021966048882104662,0.2685878622905176,0.6681198050539997,0.6513157167425282,-0.09770430448692874,10.576364622378701
1520530328912366848,0.01981296576164527,0.2323430180370043,0.7306086421905182,0.5917088839825915,-0.060494118752003403,10.5523248116757
1520530328917382656,0.018271944234844597,0.1908396816166904,0.7930245595171371,0.5802127396848711,-0.040122282798943545,10.490644351141272
1520530328922398464,0.01475084091134344,0.14923958061348666,0.8545064945119707,0.4956142431471747,-0.03356377732028212,10.489078675984326
1520530328927414528,0.009189269081315652,0.10718422884830553,0.9144366951338371,0.38029498118925303,-0.0036761705889624963,10.46590359377602
1520530328932430336,0.0034059558142307137,0.0671258823290318,0.9763624104668474,0.3157447485641887,-0.008576697434528213,10.483805401997941
1520530328937446144,-0.0016994250264476562,0.03378511850627555,1.0393456205357803,0.18842871138178768,0.01770402814936716,10.441019016420087
1520530328942461952,-0.007158881501083701,0.006188920715941824,1.1005317665510908,0.045147787325580176,0.023143804616273085,10.368192459198308
1520530328947477760,-0.01445391184943676,-0.015603660969623083,1.1583990251670897,-0.11816236181098597,-0.002498815724497949,10.297928134902225
1520530328952493568,-0.02018521941812304,-0.030527544544922507,1.2128103724111154,-0.22823549770204696,0.032086664237522926,10.203945463613252
1520530328957509632,-0.023457105756182872,-0.04362112536156734,1.26561820857102,-0.3656913171445524,0.0860881291761956,10.104163805054212
1520530328962525440,-0.027335788945633467,-0.04906564611831234,1.3109017086216115,-0.5169542550557277,0.1134380236625889,10.062891641293367
1520530328967541248,-0.02909430991329183,-0.050442057447497975,1.35141442631946,-0.5789219624478131,0.15207022992124938,10.007590602863019
1520530328972557056,-0.02967531301963972,-0.04624014274883787,1.3869245831069632,-0.5656495697745026,0.15739804187468856,9.976951461396943
1520530328977572864,-0.033268859088449475,-0.04188885010505752,1.4180238958463163,-0.5081245381025973,0.17522015556432843,9.979460896508618
1520530328982588416,-0.035030063351147875,-0.037596752444911834,1.4469503867565665,-0.43250452275909745,0.21545016959642058,9.987768420212825
1520530328987604480,-0.03583916486636886,-0.031487765706472465,1.4730304919907997,-0.376145435959128,0.2740455193391035,9.986271243847693
1520530328992620288,-0.040583493102691395,-0.026167883868216835,1.493988067020523,-0.35249586357613005,0.30786174043002823,9.956988064015423
1520530328997636096,-0.04405335396760302,-0.01967883784755454,1.511694200841252,-0.40961613965800364,0.3505229841286161,9.918794451146635
1520530329002651904,-0.04885894970441974,-0.011722917470183444,1.5249950386548807,-0.4986334954585397,0.3479968579012326,9.873844068241207
1520530329007667712,-0.05967297591485812,-0.010313367384699844,1.5334201590870193,-0.5149723066003447,0.3389849210355764,9.896407619639989
1520530329012683520,-0.07100716827258202,-0.009493470285677603,1.5398552774774323,-0.37486425387863953,0.34534318670726905,9.846952030240757
1520530329017699584,-0.08052341645637859,-0.012530343378120397,1.550631307454896,-0.2902570114252872,0.3278344471235116,9.784048841912435
1520530329022715392,-0.08870205954030617,-0.018142644780160692,1.566769843764158,-0.29756891758081144,0.3454382731999002,9.780187772535344
1520530329027731200,-0.09763358986207045,-0.026863043374447455,1.5834937724446456,-0.3055164752150327,0.3641768300272446,9.750731686286091
1520530329032747008,-0.10734603490698702,-0.03542999300442036,1.6011801234177148,-0.3144367419660267,0.3823843976965509,9.711896766846
1520530329037762816,-0.11424390766430947,-0.046006461215454805,1.6223257592468683,-0.2943738095717221,0.38359233175578394,9.689660333372656
1520530329042778624,-0.12144706829964821,-0.05943777646380319,1.644843248085719,-0.2697818353032532,0.40728276692352205,9.634547016354775
1520530329047794688,-0.1222695726496649,-0.07345187334916584,1.6672235511728362,-0.3407089915861536,0.40875443452537236,9.567643596181924
1520530329052810496,-0.1227201007784679,-0.0911175448543126,1.6907404051682697,-0.35688931929051104,0.4119967699263666,9.539273452587526
1520530329057826304,-0.11988585870313838,-0.10716618031084166,1.707946942650642,-0.412531413359787,0.46216757603998876,9.56068461029652
1520530329062842112,-0.11573100602918528,-0.12139888855830402,1.7264956215001235,-0.46398496431811276,0.507294433857445,9.501088450895208
1520530329067857920,-0.11167986498200304,-0.12740567924707336,1.7410536219919421,-0.5428644723829261,0.5356730974220106,9.467861098080482
1520530329072873728,-0.10430946507975658,-0.12850287517373776,1.749582073461605,-0.6284216141437018,0.5451415677294477,9.439358356927832
1520530329077889792,-0.0951777859129046,-0.12857914529747613,1.7547705138979466,-0.6170566991508376,0.5329855631915761,9.419240595966603
1520530329082905600,-0.08743068287994488,-0.12160302833980136,1.7563193025432564,-0.5485992642606151,0.4564401701533519,9.408193902914606
1520530329087921408,-0.07965252713854529,-0.11141128493825053,1.7584248011516805,-0.517574829074133,0.42356458394838103,9.40889424406673
1520530329092937216,-0.06895556063930523,-0.10324543784868602,1.7587119097653376,-0.464610768103299,0.43506990477272073,9.401417071062097
1520530329097952768,-0.057668822936605656,-0.0979518434763727,1.7568117914041599,-0.38095156473249125,0.43232312510302623,9.42345951101028
1520530329102968576,-0.04614438167201122,-0.10047447281219281,1.7517270862931835,-0.28667969113468117,0.4461685365706545,9.488564245115631
1520530329107984640,-0.035267033532349445,-0.10835111459728124,1.7483954152079186,-0.18904896569039842,0.45981363141612425,9.455629553997625
1520530329113000448,-0.028933371477747133,-0.11938150917401931,1.7465226399561218,-0.031400031124876666,0.4509815986948417,9.43889181889556
1520530329118016256,-0.01581225717060389,-0.12685729397370646,1.7452982848963319,0.04275519472092123,0.4865018285341253,9.38141827613446
1520530329123032064,-0.005991563613321288,-0.14238351859465626,1.7479186175115813,0.08829930972108424,0.534447501961647,9.325544083519567
1520530329128047872,0.0012775948745283464,-0.161066147183068,1.752447999276952,0.12703554447124138,0.5265054161184721,9.31188264800064
1520530329133063680,0.01185436200844622,-0.18415799339517563,1.7609600017261704,0.0821697997920435,0.4935281757751046,9.308357295094847
1520530329138079744,0.01619294693159846,-0.2147588911698132,1.7703964773423784,0.04599374054307707,0.4586070658803047,9.321644385818164
1520530329143095552,0.01900492600465846,-0.2509162101024148,1.7839336826449494,-0.05629912162378306,0.3696382737556844,9.37167272974583
1520530329148111360,0.020393572299719515,-0.28741192184034703,1.7967940691996578,-0.12575147111083354,0.3052435600211171,9.428722314965189
1520530329153127168,0.020735795625039213,-0.3143186012801511,1.8134129617875374,-0.19431624523038188,0.2640151382714004,9.493357931306685
1520530329158142976,0.018081206994238173,-0.33226412865149035,1.832757936053064,-0.28122347177063206,0.18756216053612243,9.590074619445568
1520530329163158784,0.012616753772838333,-0.3435426619936968,1.8553130892844656,-0.25304099478719877,0.11834253135653447,9.62781901602494
1520530329168174848,0.009082675211402508,-0.34893847379726345,1.8833028088191561,-0.2610508327453755,0.08844948181848167,9.607597585026296
1520530329173190656,0.0015927091913002138,-0.3559952625096744,1.9078655693760163,-0.32154387572661375,0.1139798907868276,9.613298419644662
1520530329178206464,-0.007778733614145831,-0.3633401032447714,1.928788007247823,-0.37163694613991155,0.1508890497171657,9.587915698355951
1520530329183222272,-0.016433448497761193,-0.37015320373442817,1.9442765632238284,-0.3592198474291132,0.18465087295350777,9.583229415620606
1520530329188238080,-0.022303610604951764,-0.37714265811085396,1.9547945365045098,-0.3600947503086058,0.26907329631081545,9.54181219350458
1520530329193253888,-0.02738717352055537,-0.3820978303076553,1.9640595900472446,-0.356615347191085,0.3088111707178544,9.53029422763602
1520530329198269952,-0.03552634208878487,-0.3844642077397757,1.9739733901813286,-0.2579006296622431,0.39072119279026807,9.54606098961656
1520530329203285760,-0.04607113943435688,-0.38860657288850653,1.9858902753028806,-0.20517755972461252,0.47168137764180335,9.57572891967955
1520530329208301568,-0.05464694585796854,-0.3940445481642569,1.9973195557668806,-0.14531842497052277,0.5070386298955895,9.620094873558742
1520530329213317120,-0.0656211397529339,-0.40037598094788396,2.002420673035473,-0.15194488131292988,0.5797653250851906,9.663681384166914
1520530329218332928,-0.07916674527719907,-0.40963766186288075,2.0043045424227675,-0.20357433601634178,0.6464901467621051,9.634064533722151
1520530329223348736,-0.09144694025220987,-0.42416037536171464,2.0029616808640145,-0.21023416015015173,0.7271739097425054,9.59971699632603
1520530329228364800,-0.10776999517975189,-0.4424016802499786,1.9971529417989162,-0.17514734568513687,0.758867655952873,9.555394157204034
1520530329233380608,-0.12240578100415815,-0.46077960921718386,1.9917775453000617,-0.0941781898179866,0.7477177104625256,9.533087031016658
1520530329238396416,-0.1372099466889042,-0.48119197063466607,1.9848298912218019,0.013265256573974135,0.6571149942976633,9.535328107012596
1520530329243412224,-0.15407207871575243,-0.5036940223583041,1.9843688330073628,0.03607128618501843,0.5509371316824041,9.485581156561425
1520530329248428032,-0.17164849115948466,-0.5349654805569555,1.9875819404994723,0.019199276792706894,0.45863663420987666,9.472204993355275
1520530329253443840,-0.1903913517352821,-0.5686310024480061,1.996183691325491,-0.0009253618191364457,0.30653844994423973,9.487066113101903
1520530329258459904,-0.21038330235197453,-0.6011710295752601,2.00711812193883,0.017433709275354488,0.148990592922305,9.527094228057805
1520530329263475712,-0.23163071160581047,-0.6278887610615662,2.0216776044927536,0.031862004342007665,0.01313924290396639,9.517579815611233
1520530329268491520,-0.25344485464351424,-0.6487031865881022,2.0381442052449206,-0.06568174292672314,-0.02486417940991053,9.490958591525374
1520530329273507328,-0.2739933845778839,-0.6729776353758163,2.0497356742374877,-0.2356200062954052,-0.00809397041756451,9.476780118751611
1520530329278523136,-0.2957099414588353,-0.6926054615703494,2.054486475286323,-0.310235475084777,0.00019476308660965752,9.549841709421635
1520530329283538944,-0.31691244893595666,-0.7007080139552039,2.0546862337411276,-0.32935833652489865,0.003014633649134568,9.5831380753415
1520530329288555008,-0.33846472488925805,-0.7007082388063739,2.0556542987973527,-0.23977261621751686,0.02851301400976202,9.598735230949073
1520530329293570816,-0.354060738804797,-0.6944115957744652,2.053457307214947,-0.1920278866022896,0.08411974743331097,9.553813961814207
1520530329298586624,-0.36621904899345503,-0.6915278328429155,2.043604257701084,-0.1913555771621912,0.15888729184002848,9.50061485499825
1520530329303602432,-0.3793736773958654,-0.6909744209218135,2.0306555186268036,-0.16995484280679338,0.22514920005422903,9.491327870542456
1520530329308618240,-0.38914289818707637,-0.6888268440833595,2.0109626313222395,-0.09670160513618203,0.24764130184750135,9.518188279619224
1520530329313634048,-0.3995793594187057,-0.690564918743878,1.9865648172465455,-0.06530915006978558,0.27031689467884606,9.57213390393594
1520530329318650112,-0.4043689389711733,-0.6951565243363256,1.962611042080174,0.04773094946304184,0.2857433452070982,9.676594098197022
1520530329323665920,-0.40419156187851035,-0.7021000330314145,1.934674894789866,0.16614797096374959,0.3365582876164011,9.683323764055256
1520530329328681472,-0.40481383656026715,-0.7134330997242372,1.904024310403275,0.2624313777741652,0.3809277933666897,9.676911648359905
1520530329333697280,-0.4011549527943676,-0.7240028589386426,1.8726158449385713,0.313242355339231,0.4138963642709003,9.642093273452533
1520530329338713088,-0.3982732638320756,-0.741097414930555,1.834874003294925,0.2773156763839371,0.4042701623977399,9.608475459004842
1520530329343728896,-0.3922327467223585,-0.7618871488714788,1.7905212100527057,0.18486015035556413,0.3696579174849884,9.606667932849126
1520530329348744960,-0.38444168893302916,-0.7884360062284479,1.7394064145328583,0.07166442431344236,0.30337139433734506,9.686150011975867
1520530329353760768,-0.3738120966588336,-0.8172251907803936,1.6858172630673462,-0.03464981963772473,0.24236010509882963,9.72604708932947
1520530329358776576,-0.36528759971588654,-0.8433610133743146,1.6282107639698997,-0.10273050897721563,0.15061842704713668,9.81375823406142
1520530329363792384,-0.3543978704042796,-0.8642323875346647,1.568197783731241,-0.18637223423012203,0.058095019792696635,9.8263851860033
1520530329368808192,-0.34315709961467195,-0.8746485342337911,1.5070966714365372,-0.25320946166037195,-0.028605895761012877,9.856992206984211
1520530329373824000,-0.32945311406674904,-0.8778689984542646,1.4461341943016068,-0.2830061623984968,-0.11865532017087776,9.894092128056124
1520530329378840064,-0.3129784241545044,-0.8772241188153411,1.385225287129432,-0.2560723348083192,-0.1566237411730874,9.913576652667906
1520530329383855872,-0.300197818318677,-0.8743682810276305,1.3219622356840035,-0.26610241072013524,-0.2076499120228636,9.931260918907002
1520530329388871680,-0.2854856888269452,-0.8728291830464281,1.259568979377808,-0.2953885465244549,-0.28261010910603335,9.933707192225834
1520530329393887488,-0.27268776486,-0.8732820083514286,1.1915561070571428,-0.35124532264039277,-0.3476226552762995,9.93022898513499
1520530329398903296,-0.2608564906951908,-0.8773136001533194,1.1201611283679038,-0.4136086961791338,-0.4896285243514114,9.93040723813745
1520530329403919104,-0.24710602987997526,-0.8828121439235476,1.049106070574722,-0.4141454598156398,-0.6350733671246148,9.97783316396684
1520530329408935168,-0.23443747841151982,-0.8886973245134303,0.9767259281887796,-0.37530307118581696,-0.8025381940637382,9.970377215100907
1520530329413950976,-0.22506135842981223,-0.8984824814977561,0.9017222696530116,-0.3870145650785065,-0.9047771989402082,10.015225579046767
1520530329418966784,-0.21653640596395476,-0.907728587787402,0.8249997079335504,-0.4327282308446716,-0.9970472847422579,10.063969274686011
1520530329423982592,-0.20650551550445925,-0.914780028999634,0.7485620530469883,-0.3841134914955608,-0.9993074745006947,10.05461914669197
1520530329428998400,-0.19984018819897348,-0.9267302909568007,0.6745698137082976,-0.39966126863306783,-0.9817630808877327,10.11888038435058
1520530329434014208,-0.19162857614879011,-0.9383242527561826,0.6027847976552413,-0.4059326495140396,-0.960308494192887,10.127595626580668
1520530329439030272,-0.18294635375190835,-0.9554507151106136,0.5278602415680737,-0.3883468035846648,-0.9363424824413658,10.12549236394743
1520530329444045824,-0.17378211877465538,-0.968417267598555,0.45588505030579907,-0.3603939227772521,-0.9263206514976977,10.161129370524193
1520530329449061632,-0.16500309135144026,-0.9781625923455272,0.38125438607686096,-0.3756703577510853,-0.9180330397185129,10.261797257982536
1520530329454077440,-0.15851179211737249,-0.9898896668158326,0.30405717090079376,-0.41463167642135773,-0.9342951798086081,10.348797586456167
1520530329459093248,-0.15231502995444177,-1.0047471272353201,0.2239232162358477,-0.4867586962047447,-0.9722586475424105,10.456936222623302
1520530329464109056,-0.14856492750089376,-1.0173853282519942,0.1401022319816306,-0.5117827300354073,-1.030863494466519,10.511084613128284
1520530329469125120,-0.14312571776035074,-1.0247757664746127,0.053272081997818646,-0.5078648203485067,-1.0432213716429417,10.437206163375603
1520530329474140928,-0.13498075205404172,-1.0312704569626003,-0.034369038260076985,-0.5429358105583112,-1.0255109104484046,10.362489266298745
1520530329479156736,-0.13096996238169717,-1.0392732386006656,-0.1256974031923461,-0.5249306935685939,-1.014926373839291,10.33436213441051
1520530329484172544,-0.12709193907968439,-1.0435911652142742,-0.22296453036860442,-0.4875185165723007,-0.9905783153379047,10.28215010381585
1520530329489188352,-0.12315753931921761,-1.048696250016917,-0.3204715962682432,-0.41409923558646433,-0.9438324150359594,10.244287065960552
1520530329494204160,-0.12010785250868553,-1.0529494776544805,-0.4136091793089803,-0.39521879121399467,-0.8864224179527425,10.208358543407584
1520530329499220224,-0.1171685964721528,-1.0552743375358862,-0.5020572874413645,-0.33053907740027944,-0.875387604792574,10.219222973167085
1520530329504236032,-0.1173351740619514,-1.0558344909467454,-0.5852222374837763,-0.2280902555151735,-0.8521706350887912,10.245168392122883
1520530329509251840,-0.11590452188192187,-1.0595594123916738,-0.6632111339483033,-0.250193780112937,-0.8125779719698426,10.206647754368339
1520530329514267648,-0.11398569533799563,-1.0619270410535133,-0.7365504125202529,-0.24503525469250967,-0.7706804110795235,10.215633130138656
1520530329519283456,-0.11448943899969587,-1.066635452107204,-0.8112625930026611,-0.22830119683727945,-0.7210703492651866,10.21228460845309
1520530329524299264,-0.11531483289765186,-1.0750342169387774,-0.8850684131032702,-0.23411389384372833,-0.6164776653283637,10.218903390383494
1520530329529315328,-0.12103435886060462,-1.086199106471252,-0.9560993565169883,-0.19359922190837306,-0.6088305551590629,10.253529443255282
1520530329534331136,-0.12516616150889776,-1.0984416161929131,-1.0258384946882932,-0.10310116623842275,-0.5815087774722556,10.281921637157177
1520530329539346944,-0.1256787140166532,-1.1141355890550844,-1.0964553466590778,-0.003100405804346701,-0.6255351655418931,10.268031178866076
1520530329544362752,-0.12664555898770377,-1.1323427543056372,-1.1609791664190552,0.1366269109189891,-0.6328480863596715,10.3358072104624
1520530329549378560,-0.13217708890002852,-1.1536672838038502,-1.221598202871371,0.23631509778632423,-0.6416549957730131,10.336214569556768
1520530329554394368,-0.1362881059233712,-1.1781924392106449,-1.2818276126357506,0.3422624970553176,-0.6747997071880129,10.329355333370184
1520530329559410176,-0.14214713521592962,-1.208268902525868,-1.3380563510175272,0.49286686325695594,-0.6970282920536949,10.351238200902722
1520530329564425984,-0.14737067988907,-1.2400527184073895,-1.3870391999136007,0.6608014940265549,-0.6883122532526318,10.295477027072149
1520530329569441792,-0.15580905895636346,-1.2719866505528419,-1.4301187239246365,0.8649568670404847,-0.6812382931598442,10.268935121037638
1520530329574457600,-0.1631193978066223,-1.3047326982384027,-1.4622713256780033,0.9905660603517102,-0.6013413497405941,10.235991787224519
1520530329579473408,-0.1695504342080755,-1.3326830071561195,-1.4918472875552071,1.035740559875802,-0.4874867099281174,10.136347991824017
1520530329584489472,-0.17967029705883358,-1.3587125738462997,-1.5195696677474975,1.036635027355242,-0.3496607288539562,10.105522794052938
1520530329589505280,-0.19005352259658712,-1.382784343382384,-1.5422720776429983,1.1497494836235294,-0.23410311768927064,10.054792027621179
1520530329594521088,-0.20240227040237713,-1.402768825149596,-1.5609680729120186,1.305058493229108,-0.12863877360020246,10.066768494928692
1520530329599536896,-0.21300133309263888,-1.4222554978534858,-1.5746725418180916,1.4186534139373679,-0.05778280908355102,10.08382912322543
1520530329604552704,-0.22689914050419302,-1.4430501360946422,-1.583962761728286,1.5079021783470625,-0.0040340160745133,10.047131850482083
1520530329609568512,-0.24103109893789793,-1.4663378848739144,-1.5879828213344769,1.5525359391936218,0.012270370856861085,10.037819878087545
1520530329614584320,-0.2569163300296372,-1.48633272912997,-1.5918320683693072,1.6040891353067523,0.013615994201719779,10.021484025445888
1520530329619600384,-0.27634959583704094,-1.5001771838429137,-1.5954487264025659,1.5973117837408939,0.07062177563899874,9.992868970621206
1520530329624616192,-0.29377363316958405,-1.5083876165281862,-1.6001929694640933,1.6281317767973422,0.0824743284967113,10.001436385292598
1520530329629632000,-0.30864674715124063,-1.5100245209552001,-1.6064836957736668,1.6248818895971926,0.06070940700032492,9.970273954583865
1520530329634647808,-0.32656775201520394,-1.510105314628316,-1.6165357130400637,1.650436794721014,0.09124705489809432,9.91946034670186
1520530329639663616,-0.3426946049671482,-1.5093074407418048,-1.6280063963206768,1.648338496299343,0.1404758695308117,9.869254303248415
1520530329644679424,-0.35808755324093655,-1.5058321891984123,-1.6388681099239268,1.669599163371638,0.15223067333554968,9.83965474719836
1520530329649695488,-0.37608817577621556,-1.5007256823189838,-1.6524893965284804,1.7342387615675305,0.17183627159508405,9.84314455539068
1520530329654711296,-0.39065700948921,-1.4938988614804924,-1.6676754501778306,1.7695679683628815,0.22884800877780662,9.831446230525998
1520530329659727104,-0.40784365801315653,-1.4863550091778175,-1.6832460288015876,1.8008810701585212,0.29169647520162933,9.790529765038904
1520530329664742912,-0.4223303800064895,-1.4815794744817963,-1.6979197549278027,1.8821415369411656,0.3752620853062061,9.763060153357234
1520530329669758720,-0.4352928080795039,-1.4774413909247162,-1.7093600913548164,2.024601540522701,0.41385000250504744,9.784620336195934
1520530329674774528,-0.45166980058524575,-1.4751466314295656,-1.718968624704858,2.1624072467810493,0.45652292650252896,9.82477454280505
